,instance_date,actual_worth,row_status_code,property_type_en,property_sub_type_en,area_name_en,actual_area,worth_per_sqft
12802,12/25/2019,75679.95632018315,Completed,Unit,Flat,Burj Khalifa,78.98,958.2167171458996
12803,12/29/2019,44917.95568368038,Completed,Unit,Office,Burj Khalifa,80.36,558.9591299611794
12804,12/29/2019,44917.95568368038,Completed,Unit,Office,Burj Khalifa,80.36,558.9591299611794
12805,01/22/2019,58029.6159247354,Completed,Unit,Office,Nadd Hessa,58.08,999.1325055911743
12807,02/18/2019,67417.7349848775,Completed,Unit,Flat,Al Thanyah Fifth,93.81,718.6625624653822
12808,03/24/2019,942757.7780563817,Completed,Unit,Flat,Marsa Dubai,590.32,1597.0283542085338
12810,04/25/2019,52011.17811617437,Completed,Unit,Flat,Al Hebiah Fourth,93.05,558.9594639030024
12811,05/19/2019,108304.06137726438,Completed,Unit,Office,Al Thanyah Fifth,96.88,1117.9197086835713
12812,05/26/2019,178042.73173930688,Completed,Building,Villa,Al Barsha South Fourth,218.6,814.4681232356216
12813,07/28/2019,115697.50836615378,Completed,Unit,Flat,Al Thanyah Fifth,160.99,718.662701820944
12814,07/28/2019,32906.747893717395,Completed,Unit,Flat,Burj Khalifa,41.21,798.5136591535403
12815,07/28/2019,22827.897218898346,Completed,Unit,Office,Business Bay,40.84,558.9592854774326
12816,09/26/2019,17128.081715679113,Completed,Unit,Flat,Al Barshaa South Third,35.75,479.107180858157
12817,10/22/2019,85700.49800035756,Completed,Unit,Flat,Marsa Dubai,71.55,1197.7707617100987
12818,10/24/2019,52011.17811617437,Completed,Unit,Flat,Al Hebiah Fourth,93.05,558.9594639030024
12819,11/19/2019,45275.74739000483,Completed,Unit,Flat,Jabal Ali,81.0,558.9598443210473
12820,11/25/2019,128861.02355282789,Completed,Unit,Flat,Marsa Dubai,201.72,638.8113402380918
12821,12/22/2019,171533.56365138938,Completed,Unit,Flat,Al Thanyah First,268.52,638.8111263644771
12822,12/24/2019,66766.02440224007,Completed,Unit,Flat,Al Thanyah First,97.71,683.307997157303
12823,01/20/2020,46941.4113298976,Completed,Unit,Office,Nad Al Shiba,83.98,558.9594109299547
12824,01/20/2020,43185.22898149913,Completed,Unit,Office,Burj Khalifa,77.26,558.9597331283863
12825,01/21/2020,261353.67372630825,Completed,Unit,Office,Burj Khalifa,327.3,798.5141268753689
12826,01/14/2019,47383.03148908264,Completed,Unit,Flat,Al Barsha South Fourth,84.77,558.9599090371905
12827,01/23/2019,109196.7973079939,Completed,Unit,Flat,Burj Khalifa,136.75,798.5140570968475
12828,04/14/2019,101144.59221166906,Completed,Unit,Office,Al Thanyah First,140.74,718.6627270972649
12831,06/13/2019,244589.68939703604,Completed,Unit,Flat,Jumeirah First,170.17,1437.3255532528417
12833,11/19/2019,106375.63603911303,Completed,Unit,Flat,Jabal Ali First,190.31,558.9597816148023
12834,11/19/2019,25153.135295413693,Completed,Unit,Flat,Jabal Ali,45.0,558.9585621203042
12838,03/24/2019,934772.6357223453,Completed,Unit,Flat,Marsa Dubai,585.32,1597.0283532466774
12841,05/23/2019,178765.73359911158,Completed,Unit,Flat,Marsa Dubai,172.21,1038.0682515481772
12842,05/30/2019,35413.663741078395,Completed,Unit,Flat,Al Hebiah Fourth,68.23,519.0336177792524
12845,11/19/2019,274141.0736421831,Completed,Unit,Flat,Burj Khalifa,190.73,1437.3254005252613
12847,12/26/2019,32906.747893717395,Completed,Unit,Flat,Burj Khalifa,41.21,798.5136591535403
12849,01/19/2020,64024.83399369877,Completed,Unit,Flat,Al Thanyah Third,80.18,798.5137689411171
12850,01/21/2020,44331.08232918469,Completed,Unit,Flat,Nadd Hessa,79.31,558.9595552790908
12851,01/23/2020,121294.28163837889,Completed,Unit,Flat,Burj Khalifa,151.9,798.5140331690512
12852,01/27/2020,28566.80793862867,Completed,Unit,Flat,Business Bay,40.3,708.8537950031929
12853,01/27/2020,66667.95253084034,Completed,Unit,Flat,Wadi Al Safa 3,138.41,481.6700565771284
12854,01/27/2019,24793.859899658084,Completed,Unit,Flat,Al Warsan First,69.0,359.3313028935954
12855,01/29/2019,1817519.553172091,Completed,Unit,Office,Burj Khalifa,1054.88,1722.9633258494719
12858,04/14/2019,51492.92539786986,Completed,Unit,Office,Al Thanyah First,67.88,758.5875868867098
12859,04/14/2019,54716.98253178248,Completed,Unit,Office,Al Thanyah First,72.13,758.588417188167
12860,04/25/2019,139602.6382965465,Completed,Unit,Flat,Burj Khalifa,102.84,1357.474118013871
12861,04/25/2019,60909.82803297648,Completed,Unit,Flat,Al Hebiah Fourth,108.97,558.9596038632328
12864,05/20/2019,64219.6424160102,Completed,Unit,Flat,Al Thanyah Fifth,89.36,718.6620682185564
12866,07/23/2019,104285.11763060733,Completed,Unit,Office,Al Thanyah First,145.11,718.6625155441204
12867,10/24/2019,332055.7036360035,Completed,Unit,Office,Burj Khalifa,297.03,1117.9197509881276
12869,01/21/2020,107120.67068697046,Completed,Unit,Flat,Burj Khalifa,134.15,798.5141310992952
12872,03/19/2019,21377.81335335325,Completed,Unit,Flat,Al Warsan First,44.62,479.10832257627186
12874,04/25/2019,52005.61428080751,Completed,Unit,Flat,Al Hebiah Fourth,93.04,558.9597407653429
12876,06/16/2019,355454.59873248416,Completed,Unit,Flat,Palm Jumeirah,261.85,1357.4741215676308
12877,07/16/2019,124354.98456592069,Completed,Unit,Flat,Burj Khalifa,67.71,1836.5822561795999
12878,07/28/2019,16321.622325371609,Completed,Unit,Office,Business Bay,29.2,558.9596686771099
12879,07/28/2019,22201.854463420008,Completed,Unit,Office,Business Bay,39.72,558.9590751112792
12880,07/28/2019,33772.332307856654,Completed,Unit,Office,Business Bay,60.42,558.9594887099744
12881,07/28/2019,20435.52219562297,Completed,Unit,Office,Business Bay,36.56,558.9584845629914
12883,08/22/2019,48942.4632657043,Completed,Unit,Flat,Al Barsha South Fourth,87.56,558.9591510473309
12886,11/26/2019,98277.06564806441,Completed,Unit,Flat,Burj Khalifa,136.75,718.6622716494655
12889,01/20/2020,142537.15343796805,Completed,Unit,Flat,Burj Khalifa,137.31,1038.068264787474
12890,01/20/2020,43436.71434008091,Completed,Unit,Office,Burj Khalifa,77.71,558.9591344753688
12891,01/21/2020,50815.02769677246,Completed,Unit,Office,Al Hebiah First,90.91,558.9597150673463
12893,01/21/2019,27705.229485953543,Completed,Unit,Flat,Al Barshaa South Third,43.37,638.8109173611608
12895,07/28/2019,131263.71021764982,Completed,Unit,Flat,Al Thanyah Fifth,182.65,718.6625251445377
12896,07/28/2019,22833.461054265197,Completed,Unit,Office,Business Bay,40.85,558.9586549391724
12897,07/28/2019,16321.622325371609,Completed,Unit,Office,Business Bay,29.2,558.9596686771099
12898,08/22/2019,103858.26018126235,Completed,Unit,Office,Business Bay,138.43,750.2583268168919
12899,10/22/2019,164877.2135719007,Completed,Unit,Flat,Al Thanyah Fifth,258.1,638.8113660282863
12900,11/28/2019,59658.558551206945,Completed,Unit,Office,Nadd Hessa,124.52,479.1082440668724
12902,01/20/2020,81216.86272386092,Completed,Unit,Office,Nad Al Shiba,145.3,558.9598260417131
12903,01/23/2020,54213.49252331803,Completed,Unit,Flat,Al Hebiah First,96.99,558.9596094784827
12904,01/14/2019,57908.25012926644,Completed,Unit,Flat,Marsa Dubai,72.52,798.5142047609824
12905,01/20/2019,125824.28220959932,Completed,Unit,Flat,Marsa Dubai,121.21,1038.0684944278469
12907,02/28/2019,259645.65045315583,Completed,Building,Villa,Al Thanyah Third,268.27,967.8519791745475
12909,03/17/2019,59497.28151003976,Completed,Unit,Flat,Burj Khalifa,74.51,798.5140452293618
12910,03/17/2019,550700.1159503291,Completed,Unit,Office,Burj Khalifa,313.48,1756.7312618040355
12912,04/14/2019,218159.61679269373,Completed,Unit,Office,Al Thanyah First,321.42,678.736907450357
12913,04/14/2019,764523.0569046827,Completed,Unit,Office,Al Thanyah First,1367.76,558.9599468508237
12914,04/14/2019,64077.95007533433,Completed,Unit,Office,Al Thanyah First,84.47,758.5882570774752
12915,04/14/2019,72498.25851953018,Completed,Unit,Office,Al Thanyah First,95.57,758.5880351525602
12916,04/14/2019,218186.76830928397,Completed,Unit,Office,Al Thanyah First,321.46,678.7369137973122
12917,05/20/2019,194543.5837479627,Completed,Unit,Flat,Burj Khalifa,152.27,1277.6225372559445
12918,10/15/2019,234799.04539421998,Completed,Unit,Flat,Trade Center Second,196.03,1197.7709809428147
12919,11/14/2019,143358.00461575782,Completed,Unit,Flat,Palm Jumeirah,163.21,878.3653245251995
12920,12/29/2019,101820.11600967663,Completed,Unit,Flat,Burj Khalifa,141.68,718.6625918243691
12922,01/20/2020,46941.4113298976,Completed,Unit,Office,Nad Al Shiba,83.98,558.9594109299547
12929,01/20/2019,130788.63286179211,Completed,Unit,Flat,Al Thanyah Third,163.79,798.5141514243368
12930,02/14/2019,108021.34435615668,Completed,Unit,Flat,Palm Jumeirah,104.06,1038.0678873357358
12931,03/17/2019,160916.65300435983,Completed,Unit,Flat,Marsa Dubai,138.98,1157.8403583563093
12934,04/17/2019,206702.56700526935,Completed,Unit,Flat,Burj Khalifa,152.27,1357.4740067332327
12935,05/13/2019,43760.97466526112,Completed,Unit,Flat,Wadi Al Safa 5,78.29,558.959952296093
12937,07/16/2019,162609.39427637128,Completed,Unit,Flat,Burj Khalifa,101.82,1597.0280325709223
12938,08/26/2019,185461.1788951113,Completed,Building,Villa,Al Thanayah Fourth,436.03,425.3404098229739
12943,01/21/2020,57019.44597552951,Completed,Unit,Flat,Burj Khalifa,102.01,558.9593762918294
12944,02/20/2020,226445.79971231264,Completed,Unit,Flat,Al Hebiah First,405.12,558.9598136658586
12946,01/21/2019,129080.98051099747,Completed,Unit,Flat,Marsa Dubai,138.5,931.9926390685738
12947,01/23/2019,54674.25227616505,Completed,Unit,Office,Al Thanyah Fifth,68.47,798.5139809575734
12949,02/27/2019,218861.55026257594,Completed,Unit,Flat,Burj Khalifa,152.27,1437.3254762105203
12950,02/27/2019,261749.74461995668,Completed,Unit,Flat,Business Bay,234.14,1117.919811309288
12951,03/26/2019,60177.62729869858,Completed,Unit,Flat,Al Hebiah Fourth,107.66,558.9599414703565
12952,03/31/2019,80119.22928268809,Completed,Unit,Flat,Jabal Ali First,129.97,616.4440200252989
12953,04/14/2019,819006.061613171,Completed,Unit,Office,Al Thanyah First,103.01,7950.74324447307
12954,04/14/2019,74108.50665916908,Completed,Unit,Office,Al Thanyah First,103.12,718.6627876180089
12955,04/14/2019,67279.15839200707,Completed,Unit,Office,Al Thanyah First,88.69,758.5878722742933
12956,06/18/2019,22038.945363878545,Completed,Unit,Flat,Al Warsan First,46.0,479.10750791040317
12957,09/29/2019,63849.98119423646,Completed,Unit,Flat,Al Hebiah Fourth,114.23,558.9598283658974
12958,10/23/2019,36388.225143936426,Completed,Unit,Flat,Nadd Hessa,65.1,558.9589115812048
12959,10/29/2019,62105.97845237839,Completed,Unit,Office,Business Bay,111.11,558.9593956653622
12961,01/28/2020,178931.0166017429,Completed,Unit,Flat,Marsa Dubai,224.08,798.5139976871782
12966,02/20/2020,51759.618573121035,Completed,Unit,Flat,Al Hebiah Fifth,92.6,558.9591638565987
12968,04/14/2019,213693.56323595633,Completed,Unit,Office,Al Thanyah First,314.84,678.73701955265
12969,06/26/2019,111276.7073370668,Completed,Building,Villa,Wadi Al Safa 6,255.12,436.1739861126795
12970,07/28/2019,33561.50003968869,Completed,Unit,Flat,Burj Khalifa,42.03,798.5129678726788
12972,09/29/2019,203532.44198217939,Completed,Unit,Flat,Marsa Dubai,283.21,718.6626248443889
12973,11/19/2019,229138.3992919834,Completed,Unit,Flat,Burj Khalifa,159.42,1437.325299786623
12974,11/21/2019,101502.30973352196,Completed,Unit,Office,Trade Center First,97.78,1038.0682116334829
12975,11/21/2019,203191.49015089864,Completed,Unit,Flat,Burj Khalifa,195.74,1038.068305665161
12976,01/20/2020,65934.86158290374,Completed,Unit,Office,Burj Khalifa,117.96,558.9594912080684
12977,01/20/2020,83983.72095956131,Completed,Unit,Office,Burj Khalifa,150.25,558.9598732749505
12978,01/20/2020,83134.08620680703,Completed,Unit,Office,Burj Khalifa,148.73,558.9597674094468
12979,01/27/2019,103044.23397485592,Completed,Unit,Flat,Marsa Dubai,86.03,1197.7709400773674
12980,03/17/2019,59497.28151003976,Completed,Unit,Flat,Burj Khalifa,74.51,798.5140452293618
12981,03/26/2019,157441.40724975168,Completed,Unit,Office,Al Thanyah Fifth,246.46,638.8111955276786
12983,05/23/2019,209575.58321976927,Completed,Unit,Flat,Marsa Dubai,201.89,1038.0681718746312
12984,06/26/2019,35035.54548954703,Completed,Unit,Flat,Al Hebiah Fifth,62.68,558.9589261255111
12986,08/29/2019,55193.24683918513,Completed,Unit,Flat,Burj Khalifa,69.12,798.5134091317292
12987,10/24/2019,45968.852907771645,Completed,Unit,Flat,Al Hebiah Fourth,82.24,558.9597873026709
12988,11/14/2019,211949.56049409823,Completed,Unit,Flat,Marsa Dubai,265.43,798.5139603439635
12989,12/24/2019,89021.36586965344,Completed,Unit,Flat,Al Thanyah First,129.78,685.9405599449333
12990,01/21/2020,155787.3902718935,Completed,Building,Villa,Wadi Al Safa 6,527.65,295.24758887878994
12991,01/21/2020,170624.28458350242,Completed,Building,Villa,Wadi Al Safa 6,440.48,387.3598905364657
12992,01/30/2019,25835.85498716238,Completed,Unit,Flat,Al Hebiah Fifth,35.95,718.6607785024305
12996,04/14/2019,73562.28639508721,Completed,Unit,Office,Al Thanyah First,102.36,718.6624305889724
12997,04/14/2019,64237.22413576945,Completed,Unit,Office,Al Thanyah First,84.68,758.5879090194786
12998,04/22/2019,161331.78930719866,Completed,Unit,Flat,Palm Jumeirah,202.04,798.5141026885699
12999,04/25/2019,43760.97466526112,Completed,Unit,Flat,Wadi Al Safa 5,78.29,558.959952296093
13002,05/20/2019,64219.6424160102,Completed,Unit,Flat,Al Thanyah Fifth,89.36,718.6620682185564
13003,05/23/2019,79411.43523955278,Completed,Unit,Flat,Al Hebiah Fourth,142.07,558.9599158129992
13004,05/23/2019,127090.6853235667,Completed,Unit,Flat,Marsa Dubai,122.43,1038.068164041221
13005,05/23/2019,127838.093874514,Completed,Unit,Flat,Marsa Dubai,123.15,1038.0681597605683
13006,05/23/2019,219925.13303130362,Completed,Unit,Flat,Marsa Dubai,211.86,1038.0682197267233
13007,10/24/2019,78254.38003666197,Completed,Unit,Flat,Al Barsha South Fourth,140.0,558.9598574047284
13011,02/25/2020,148561.97111108308,Completed,Unit,Flat,Marsa Dubai,155.04,958.2170479301025
13012,02/25/2020,153262.00249111454,Completed,Unit,Office,Al Thanyah Fifth,319.89,479.10845131487247
13013,02/27/2020,104016.79239698188,Completed,Unit,Flat,Me'Aisem First,186.09,558.9596023267337
13014,01/23/2019,192879.62605091577,Completed,Building,Villa,Al Barsha South Fourth,135.2,1426.624453039318
13015,01/24/2019,148368.94311608904,Completed,Building,Villa,Al Thanayah Fourth,227.59,651.9132787736238
13017,02/24/2019,66812.46388143541,Completed,Unit,Flat,Wadi Al Safa 5,119.53,558.9597915287828
13018,03/17/2019,224501.57308171937,Completed,Unit,Flat,Palm Jumeirah,255.59,878.3660279420923
13019,03/24/2019,49372.06554049694,Completed,Unit,Flat,Al Hebiah Fifth,103.05,479.1078655070057
13020,04/24/2019,94412.27723330498,Completed,Unit,Flat,Burj Khalifa,90.95,1038.0679190028036
13021,05/20/2019,93644.09703032143,Completed,Unit,Flat,Marsa Dubai,90.21,1038.0678087830777
13025,07/17/2019,51929.13009063117,Completed,Building,Villa,Wadi Al Safa 3,186.98,277.72558610884147
13026,08/22/2019,37346.465963051676,Completed,Unit,Flat,Al Hebiah Fourth,77.95,479.1079661712851
13027,08/22/2019,50474.075865491686,Completed,Unit,Flat,Al Hebiah Fourth,90.3,558.9598656200629
13030,10/16/2019,259645.65045315583,Completed,Building,Villa,Dubai Investment Park First,375.0,692.3884012084155
13031,11/19/2019,146348.45484873417,Completed,Unit,Flat,Burj Khalifa,101.82,1437.32522931383
13032,11/19/2019,252106.87608448425,Completed,Unit,Flat,Burj Khalifa,175.4,1437.3254052707198
13033,01/20/2020,63195.970892980746,Completed,Unit,Office,Nad Al Shiba,113.06,558.9595868829006
13034,02/20/2020,87109.11274630172,Completed,Unit,Flat,Marsa Dubai,121.21,718.6627567552324
13035,02/20/2020,441322.82782303443,Completed,Unit,Office,Burj Khalifa,276.34,1597.0283991569604
13036,01/14/2019,86443.90058984073,Completed,Unit,Office,Al Thanyah Fifth,135.32,638.8109709565529
13041,06/20/2019,63529.72683052038,Completed,Unit,Flat,Wadi Al Safa 3,131.77,482.12587713835
13042,06/27/2019,445106.8293482672,Completed,Unit,Hotel Apartment,Burj Khalifa,235.77,1887.8857757486837
13045,11/20/2019,105420.58515227475,Completed,Unit,Flat,Marsa Dubai,146.69,718.662384295281
13048,01/27/2020,66643.99094652709,Completed,Unit,Flat,Wadi Al Safa 3,138.39,481.5665217611612
13049,01/27/2020,27208.564448872432,Completed,Unit,Flat,Business Bay,38.55,705.7993371951345
13050,01/30/2020,142420.98055550817,Completed,Unit,Office,Al Thanyah Fifth,237.81,598.8855832618821
13053,02/13/2019,570211.0028924525,Completed,Unit,Flat,Marsa Dubai,714.09,798.5141969393949
13054,02/21/2019,49282.228145440145,Completed,Unit,Office,Dubai Investment Park First,94.95,519.0334717792538
13055,02/27/2019,69679.91626056851,Completed,Unit,Flat,Business Bay,62.33,1117.9194009396522
13056,02/27/2019,194272.06858206025,Completed,Unit,Flat,Business Bay,173.78,1117.9196028430213
13058,04/24/2019,89737.02346677388,Completed,Unit,Flat,Burj Khalifa,93.65,958.2170151283916
13059,05/21/2019,276357.779836809,Completed,Unit,Flat,Palm Jumeirah,346.09,798.5142010367505
13060,09/23/2019,971480.3733852822,Completed,Unit,Flat,Palm Jumeirah,1216.61,798.5142102935881
13062,12/19/2019,177260.53067119885,Completed,Unit,Flat,Burj Khalifa,170.76,1038.068228339183
13064,01/22/2020,136050.0181381033,Completed,Unit,Flat,Palm Jumeirah,189.31,718.6626070366241
13069,02/27/2020,45936.879400530124,Completed,Unit,Office,Al Thanyah Fifth,95.88,479.1080454790376
13070,02/27/2020,40392.77710311122,Completed,Unit,Office,Al Thanyah Fifth,101.17,399.2564703282714
13071,02/27/2020,30703.617457386586,Completed,Unit,Flat,Wadi Al Safa 3,54.93,558.9589924883777
13072,01/28/2019,192879.62605091577,Completed,Building,Villa,Al Thanayah Fourth,353.18,546.1227307631117
13073,03/14/2019,176177.7341243376,Completed,Unit,Flat,Marsa Dubai,183.86,958.216763430532
13075,04/14/2019,152043.8934681315,Completed,Unit,Office,Al Thanyah First,224.01,678.7370807916232
13076,04/14/2019,72961.02125310927,Completed,Unit,Office,Al Thanyah First,96.18,758.5882850188112
13085,05/13/2019,25913.377759940533,Completed,Unit,Flat,Me'Aisem First,46.36,558.9598308874145
13086,05/23/2019,209575.58321976927,Completed,Unit,Flat,Marsa Dubai,201.89,1038.0681718746312
13088,06/25/2019,43512.60505448478,Completed,Unit,Flat,Me'Aisem First,90.82,479.1081816173176
13089,07/31/2019,30284.401008612076,Completed,Unit,Flat,Al Barsha South Fourth,54.18,558.9590440866016
13092,12/16/2019,44375.81556553419,Completed,Unit,Flat,Nadd Hessa,79.39,558.9597627602241
13093,12/17/2019,250641.58440226974,Completed,Unit,Flat,Burj Khalifa,241.45,1038.068272529591
13094,01/27/2020,57097.71059302325,Completed,Unit,Flat,Business Bay,80.56,708.760061978938
13095,02/16/2020,50306.344775298945,Completed,Unit,Flat,Jabal Ali,90.0,558.9593863922105
13096,02/19/2020,57122.04309969429,Completed,Unit,Flat,Al Thanyah Fifth,79.53,718.2452294693107
13097,02/25/2020,66035.529910808,Completed,Unit,Office,Nad Al Shiba,137.83,479.10853885807154
13098,02/25/2020,44734.34911657422,Completed,Unit,Office,Nad Al Shiba,93.37,479.1083765296586
13099,02/17/2019,192751.73202194972,Completed,Unit,Flat,Palm Jumeirah,344.84,558.9599003072432
13101,03/14/2019,115928.29625717086,Completed,Unit,Flat,Marsa Dubai,145.18,798.51423238167
13102,03/17/2019,143166.90541702427,Completed,Unit,Flat,Marsa Dubai,123.65,1157.839914411842
